OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,StoreCode
9484,2730,2037,2024-08-16,18,36817.26,VSK001
500,2754,678,2024-10-15,-10,22003.49,CHE001
5037,2527,696,2025-11-15,12,47268.67,CHE001
20533,,,2024-12-31,6,30893.52,CHE001
1396,696,1976,2024-09-29,17,10179.05,HYD001
18567,3210,610,2025-09-29,12,8557.55,TPT001
1465,1696,438,2025-10-16,7,16323.1,PUN001
17799,1653,1987,2025-08-26,6,32738.07,TPT001
14159,3024,410,2026-04-17,20,9046.13,HYD001
9980,3280,1369,2024-06-30,15,9479.43,VSK001
1536,871,20,2025-11-15,16,25115.03,MUM001
632,2516,237,2026-03-20,6,29147.79,TPT001
8312,2039,612,2024-07-10,3,17831.15,DEL001
10039,2119,1241,2025-11-06,14,15730.73,CHE001
3198,3068,1915,2025-07-16,7,27900.61,CHE001
4920,CUST001,1098,2025-05-16,15,3737.11,PUN001
667,2281,879,2026-01-23,19,17611.2,KOL001
5813,2591,1580,2026-06-10,4,12381.31,VSK001
18098,1565,1297,2025-04-30,9,5563.92,TPT001
16421,1830,694,2026-01-24,19,4249.68,DEL001
11452,2115,1106,2025-09-04,18,46510.95,KOL001
8790,2617,777,2026-06-02,13,22551.24,DEL001
5506,2024,1517,2026-02-16,9,42065.04,PUN001
18914,44,163,2025-04-21,19,28628.88,CHE001
18828,1176,1664,2024-12-10,4,18242.33,DEL001
6481,2997,1964,2025-06-06,7,47746.23,PUN001
12185,1051,1658,2025-11-20,5,48000.44,VSK001
561,2618,1196,2024-07-02,8,5508.81,PUN001
182,1448,1225,2025-05-24,8,23681.49,KOL001
16659,2146,1724,2024-08-13,14,39728.69,TPT001
8337,2408,1296,2024-09-04,1,38247.18,PUN001
4635,647,2046,2024-08-29,16,19706.85,TPT001
17622,1608,403,2025-11-12,7,1039.38,PUN001
9369,3181,1314,2025-06-13,10,18363.8,HYD001
7686,3296,496,2025-09-29,2,9272.5,MUM001
9227,3143,195,2024-10-06,5,16511.61,KOL001
11812,2800,2053,2024-08-06,1,18109.9,BLR001
21354,80,1769,,16,37096.77,CHE001
8666,3273,811,2026-05-19,17,42838.37,MUM001
9268,1344,484,2026-06-11,12,34860.25,MUM001
10109,3245,1662,2024-11-18,8,10016.51,CHE001
17320,2567,1015,2025-07-30,1,7320.55,DEL001
8800,288,1003,2025-10-12,9,11573.67,TPT001
10267,2343,1330,2024-06-23,7,31780.0,MUM001
1155,1792,2063,2024-08-07,-10,3116.33,TPT001
16644,3066,2062,2024-12-23,10,32223.85,HYD001
6488,1216,456,2026-04-20,2,8923.82,VSK001
18768,1950,955,2025-12-01,20,8895.56,DEL001
16542,385,125,2026-05-11,7,48391.64,KOL001
3806,2870,1130,2026-01-25,16,13086.43,KOL001
9385,2005,1329,2024-09-13,14,25340.9,CHE001
1525,2787,1254,2025-02-03,10,41385.79,HYD001
2473,2304,1748,2025-11-09,9,36341.56,MUM001
20624,,2062,2025-04-16,,31536.57,CHE001
1835,3576,1392,2024-07-30,17,39651.54,DEL001
10150,1204,811,2025-07-24,9,7518.55,KOL001
5814,2416,1402,2024-09-20,1,35568.53,KOL001
6459,1371,543,2024-09-22,10,19883.65,KOL001
17853,3234,181,2024-09-28,14,46420.12,PUN001
271,1838,46,2026-05-28,20,19779.96,BLR001
10198,2973,1771,2025-08-15,15,43211.82,TPT001
22420,,222,,15,36869.39,TPT001
4183,164,1055,2026-01-08,20,1137.46,TPT001
10026,1564,1785,2025-11-19,7,24159.87,MUM001
10795,2847,1319,2024-12-16,9,11465.42,BLR001
15496,3061,1790,2025-05-09,1,32102.31,PUN001
9611,576,949,2024-10-26,20,18189.23,HYD001
6619,33,1341,2026-02-13,17,21175.06,DEL001
10050,731,1868,2025-11-01,6,37885.87,MUM001
1099,1608,1788,2024-12-07,4,24426.58,PUN001
9673,375,1672,2026-03-11,17,41524.49,VSK001
5849,UNKNOWN,753,2025-02-03,12,33630.62,KOL001
3012,1479,XYZ,2024-10-27,18,PRICE,CHE001
6066,403,1806,2025-05-03,14,30059.23,KOL001
22170,3117,1008,2025-02-04,14,,BLR001
18719,3025,280,2024-10-27,14,5823.3,VSK001
7533,699,1111,2024-10-23,18,32562.0,DEL001
386,3122,278,2026-02-09,20,2497.87,KOL001
15774,1479,1668,2025-02-21,5,6076.56,HYD001
3047,3278,510,2026-02-17,8,24767.08,MUM001
14055,103,385,2024-09-10,9,35430.57,VSK001
4626,598,919,2025-07-14,14,22287.73,DEL001
INVALID,825,568,0000-00-00,6,35879.8,DEL001
17099,2104,251,2026-06-12,1,38928.3,VSK001
6621,1097,1827,2026-03-05,3,17657.47,MUM001
8629,1696,613,2024-06-30,6,12865.27,BLR001
1066,2875,6,2026-03-21,16,36466.29,BLR001
7624,3605,249,2026-02-26,13,21411.33,DEL001
20615,,822,2025-04-26,10,25876.92,CHE001
7913,3497,1722,2024-11-21,7,33019.78,HYD001
16732,2279,348,2024-12-14,11,2262.2,TPT001
15963,2443,527,2024-09-21,18,49564.75,DEL001
6824,2055,140,2024-07-07,8,12404.48,MUM001
5796,1916,1491,2024-11-04,9,47551.96,HYD001
5045,1828,-100,2024-09-25,13,47217.98,MUM001
18585,1029,343,2025-04-11,7,10106.04,PUN001
19962,1937,197,2026-06-11,20,17359.96,DEL001
12174,880,948,2024-08-24,4,26791.82,BLR001
22072,514,261,,16,161.24,PUN001
4769,1798,1765,2025-12-13,5,19366.98,MUM001
"###",1811,456,2025-04-27,20,43600.81,TPT001
4199,83,PROD001,2025-02-17,6,37059.81,BLR001
14509,3530,333,2026-05-19,4,30057.98,KOL001
15942,3,952,2024-08-25,3,38389.14,MUM001
12451,1263,473,2026-05-18,3,36394.75,MUM001
5668,35,1962,2025-03-28,14,34856.67,HYD001
6884,895,1319,2025-07-10,2,37397.86,DEL001
14339,1973,837,2025-12-30,18,7032.86,PUN001
5033,1343,508,2024-08-26,17,49058.03,TPT001
6172,1813,632,2025-09-03,5,43615.44,VSK001
15787,747,1149,2025-05-01,18,4928.01,KOL001
16976,2456,1441,2025-05-25,9,16380.51,DEL001
13016,1190,1529,2025-08-19,11,39272.41,DEL001
519,CUST001,1637,2025-11-05,8,13944.84,BLR001
10379,1210,1956,2026-06-16,12,16623.21,DEL001
13878,1457,4,2026-02-26,12,12328.64,VSK001
5483,3366,821,2025-12-07,16,18682.15,MUM001
11468,1161,574,2024-10-11,7,12395.29,DEL001
17742,3164,357,2025-06-19,8,18692.24,BLR001
15880,1688,1202,2025-07-03,8,21949.59,VSK001
18132,3104,1718,2025-11-18,2,45825.16,PUN001
2882,634,159,2025-12-20,5,20268.73,TPT001
12399,1301,462,2024-12-25,1,8398.25,MUM001
20809,,2072,,6,25783.2,PUN001
13457,1869,1105,2025-04-30,10,33465.54,VSK001
6059,1769,303,2025-05-24,12,22505.12,HYD001
11125,1666,1507,2024-08-21,10,35028.73,VSK001
13733,2137,2,2026-05-20,20,25486.34,KOL001
15077,1878,1921,2026-02-09,8,19560.79,MUM001
4500,1813,134,2025-10-22,17,45582.53,BLR001
20632,88,1670,,13,44812.09,MUM001
1186,-999,816,2024-09-12,999999,29257.7,HYD001
12089,1336,358,2025-07-17,8,30541.35,TPT001
7620,1463,583,2026-01-17,3,25893.88,CHE001
17358,520,1364,2025-07-19,1,2565.77,BLR001
6377,1055,569,2026-03-12,17,7586.82,MUM001
20813,1555,1213,,13,35880.18,CHE001
6135,2130,920,2025-07-23,8,31488.62,KOL001
19006,214,129,2025-05-18,3,6512.94,PUN001
"###",825,-100,2025-08-31,16,45613.92,KOL001
12491,209,517,2024-11-20,3,39718.43,KOL001
1805,3462,PROD001,2025-10-15,17,28660.63,INVALID_STORE
2139,21,346,2025-09-04,6,35191.58,123###
4549,1747,1635,2026-06-19,7,24761.45,PUN001
9870,2656,316,2024-11-06,13,27183.54,VSK001
12505,1687,1532,2025-01-27,14,6567.83,VSK001
3683,1934,1833,2025-05-05,14,34282.97,CHE001
20262,,455,2024-11-15,11,14331.38,HYD001
ORD-ABC,2540,1078,2026-01-14,17,36927.08,CHE001
16685,763,1812,2025-03-13,6,29796.33,HYD001
16225,623,976,2024-06-30,10,3435.19,VSK001
9975,1316,615,2025-02-02,11,34364.52,CHE001
22596,3207,332,,5,44094.1,
10523,2163,960,2025-01-22,4,1876.82,DEL001
13542,1776,1014,2024-08-07,3,28688.93,VSK001
937,935,1201,2024-10-16,16,42493.16,DEL001
11355,2273,1483,2025-12-19,17,41917.01,VSK001
1336,897,407,2025-04-25,20,18790.77,CHE001
7065,1442,949,2025-03-28,19,30415.4,PUN001
9696,2346,1789,2025-06-01,13,328.07,TPT001
15006,1243,490,2024-12-27,14,14452.26,VSK001
584,1125,PROD001,2024-08-16,11,14112.1,@@@@
10774,1396,118,2024-09-13,14,28019.74,KOL001
20493,1690,953,,12,29149.53,
3987,3235,1856,2024-12-20,4,14702.91,VSK001
16974,39,346,2025-08-07,17,4906.28,DEL001
1562,2169,772,2024-09-29,11,28034.49,KOL001
5689,1656,-100,2026-04-13,14,FREE,HYD001
21644,2649,1819,,19,7548.68,DEL001
1853,734,133,2024-12-15,20,24695.64,TPT001
12581,2861,640,2025-11-11,20,43475.9,DEL001
17073,3175,967,2025-07-10,16,2580.1,HYD001
11812,2800,2053,2024-08-06,1,18109.9,BLR001
8045,248,1943,2025-02-18,20,20845.56,PUN001
10910,1716,1474,2026-03-25,16,32815.25,BLR001
6197,849,509,2024-09-04,20,2028.86,BLR001
21559,,928,2024-09-26,19,15374.86,MUM001
11247,3135,1624,2025-02-10,19,41011.64,TPT001
1942,CUST001,46,2024-08-04,16,PRICE,HYD001
9899,2825,1914,2025-06-26,1,14158.0,CHE001
INVALID,188,653,2026-06-22,18,47054.92,MUM001
17645,900,1146,2026-03-18,16,14616.86,CHE001
8859,2389,989,2026-05-24,11,39689.57,MUM001
16346,495,120,2025-10-01,5,4521.8,TPT001
9432,3490,353,2026-01-30,3,23375.37,HYD001
9536,1877,1302,2025-10-11,4,4037.54,VSK001
9596,3182,1691,2024-12-13,15,5251.0,VSK001
3869,UNKNOWN,XYZ,2024-07-07,2,6226.53,VSK001
13014,2519,519,2026-01-31,19,19453.68,HYD001
4492,2622,1123,2025-12-19,9,14472.73,VSK001
3159,520,369,2026-01-04,14,22459.29,BLR001
12390,2649,928,2025-06-18,6,43379.36,DEL001
14805,318,1035,2025-12-20,4,34909.66,PUN001
15317,2617,1098,2024-11-19,18,43857.19,MUM001
16691,1083,770,2025-11-07,18,29756.94,PUN001
17662,2617,876,2026-02-11,14,47208.16,BLR001
13905,2629,74,2026-04-22,9,41752.28,HYD001
380,3032,160,2026-04-10,7,36289.51,KOL001
18639,553,457,2025-04-20,14,25526.55,VSK001
1419,941,1579,32-13-2025,16,30705.87,BLR001
378,1037,1818,2026-03-31,5,16886.02,VSK001
7721,3418,2066,2025-12-03,10,12006.5,VSK001
21199,,52,2026-02-27,17,41061.33,DEL001
12987,2370,1111,2024-09-27,20,9821.11,VSK001
16900,2678,454,2024-10-14,10,27354.29,CHE001
14191,815,1780,2026-02-27,2,9158.7,PUN001
5737,1798,292,2025-08-25,8,38358.59,MUM001
2652,3431,1740,2025-06-29,6,12418.17,KOL001
3280,50,664,2026-05-19,8,5049.75,MUM001
9280,1642,1933,2025-08-15,6,42609.99,KOL001
4509,2341,199,2024-10-19,1,XYZ,VSK001
18926,1414,2011,2025-03-25,17,1620.08,CHE001
19798,3594,1988,2025-06-02,19,33310.95,VSK001
14803,2379,1113,2025-04-05,1,23694.11,TPT001
23025,,394,,7,34843.46,MUM001
17897,1449,1711,2026-02-20,5,46481.6,VSK001
2450,806,511,2024-08-22,9,42794.64,HYD001
2153,2607,258,2024-08-31,7,7876.33,VSK001
8192,1308,1577,2026-04-23,14,25729.86,KOL001
2450,806,511,2024-08-22,9,42794.64,HYD001
4119,UNKNOWN,1660,2025-06-29,16,27211.25,KOL001
16174,2230,1986,2024-09-30,11,28323.36,DEL001
20337,1880,1793,,,28776.31,VSK001
5996,2163,1683,2024-09-22,4,49157.63,MUM001
20639,269,272,2026-03-08,18,2120.05,
706,2306,1880,2026-06-03,17,44934.73,KOL001
11392,2671,1046,2025-01-31,13,4012.29,VSK001
15448,1652,861,2026-05-16,11,5417.44,KOL001
9253,2456,1915,2025-12-06,3,37916.41,MUM001
19984,480,496,2025-11-24,7,33340.33,KOL001
2976,1538,1712,2025-05-09,4,42328.21,DEL001
16821,3332,1676,2025-03-04,11,1144.25,BLR001
17828,3041,1156,2026-02-22,5,566.04,KOL001
3595,2285,460,2024-10-22,-10,42840.79,CHE001
4330,2722,768,32-13-2025,6,24444.8,BLR001
404,1273,2041,32-13-2025,7,5292.85,DEL001
15611,1011,1291,2025-08-08,16,326.74,HYD001
3017,1667,1363,2025-01-19,4,46707.92,CHE001
14239,2386,1783,2025-02-16,13,41695.78,CHE001
10753,1498,1817,2024-09-20,8,35383.48,VSK001
3253,2009,1557,2024-10-08,999999,PRICE,HYD001
9510,3406,1123,2026-05-27,17,13987.14,CHE001
14218,3158,1090,2025-10-20,1,5009.86,KOL001
21239,136,549,2025-04-25,,7461.66,VSK001
9068,3004,832,2025-07-31,20,33058.27,CHE001
1420,153,1120,2024-07-13,17,24753.81,HYD001
22926,3425,1407,2026-06-19,1,,CHE001
21950,1908,885,,2,1889.98,CHE001
964,2249,461,2025-12-26,4,15092.48,VSK001
419,2771,-100,2025-08-19,6,5028.33,CHE001
13454,2879,450,2026-01-13,2,11418.42,TPT001
21983,1411,,2024-09-18,19,41970.66,BLR001
1683,1758,1193,2024-08-23,12,27920.51,MUM001
8472,955,267,2025-08-23,1,7634.9,CHE001
16715,689,285,2026-02-24,11,40975.19,TPT001
3792,1464,383,2025-04-14,6,40081.26,DEL001
1533,3336,1844,2025-10-03,10,25742.05,TPT001
1981,1151,1429,2026-05-17,-10,36577.05,CHE001
15160,2562,1915,2025-01-03,1,19592.85,VSK001
4468,2315,1604,2025-04-01,19,24989.61,BLR001
14058,507,1283,2025-09-18,14,16117.18,HYD001
2093,48,1211,2024-09-11,16,47536.46,VSK001
13173,2939,1874,2024-10-20,16,48380.27,BLR001
13949,934,319,2026-02-20,19,3844.73,DEL001
13374,581,1479,2026-04-13,15,31651.57,MUM001
22882,,1727,2026-04-22,,45611.41,MUM001
7885,364,845,2024-06-23,20,11990.06,BLR001
ORD-ABC,1133,87,2025-07-07,ABC,42194.19,DEL001
2090,1173,XYZ,2025-11-18,20,2213.73,123###
3588,737,XYZ,2026-04-18,9,3212.6,CHE001
12232,747,1772,2024-12-10,7,27879.75,BLR001
19692,1814,1892,2025-09-18,13,35998.28,BLR001
2683,831,725,2026-06-19,12,3662.1,HYD001
9775,2663,296,2025-03-06,10,19730.21,PUN001
1297,1346,1742,2026-02-25,10,8944.73,MUM001
3442,3165,1616,2026-04-10,6,18523.47,INVALID_STORE
2855,1764,2013,2026-06-10,2,41109.76,PUN001
19699,119,1780,2025-05-02,14,9749.77,VSK001
19816,3262,226,2025-09-08,12,7754.45,BLR001
10614,1254,200,2025-02-25,14,3361.87,VSK001
16527,1264,745,2024-08-30,19,34102.3,BLR001
7991,3487,894,2026-02-28,18,20150.77,BLR001
1820,2962,726,2024-12-06,4,XYZ,PUN001
5264,1930,1338,2024-10-06,16,42560.45,TPT001
16608,2560,1714,2025-02-20,16,19071.13,KOL001
15152,749,1019,2024-12-19,4,29752.24,TPT001
9672,2176,1801,2026-04-15,18,37263.78,TPT001
10046,2545,1779,2026-03-24,11,28273.12,CHE001
5631,506,610,2025-01-06,6,5641.86,BLR001
19767,2796,1910,2024-10-18,7,46904.51,DEL001
2758,-999,303,2025-12-22,999999,11489.69,KOL001
21566,,658,2026-05-08,,26305.93,BLR001
815,1960,924,2026-02-18,18,47691.36,BLR001
19953,2240,353,2026-04-12,2,37493.44,DEL001
15642,2733,1074,2025-03-11,8,16131.68,PUN001
9802,2432,23,2026-01-17,19,3677.89,DEL001
8364,3463,926,2026-01-14,12,37940.11,TPT001
7809,2318,1309,2024-11-17,20,18101.04,MUM001
14562,3449,2100,2024-11-12,12,41534.75,KOL001
20562,2820,,,15,37887.09,BLR001
7287,2332,780,2025-04-21,17,730.43,PUN001
9365,3022,810,2026-04-28,16,14927.12,VSK001
14224,1920,1521,2024-11-12,19,2871.67,PUN001
4178,3341,1884,2025-02-18,5,46017.53,CHE001
20811,1921,824,2024-12-18,7,33974.67,
18242,1431,738,2024-06-24,5,20723.59,TPT001
6921,2842,1013,2025-12-19,2,31276.68,DEL001
15862,3335,2084,2025-08-14,10,12612.85,TPT001
5222,2616,1340,2025-10-09,4,24646.23,PUN001
12497,701,1609,2024-09-10,17,47632.43,TPT001
14263,1943,737,2024-09-10,18,41129.12,HYD001
13950,3322,1468,2025-04-07,5,42193.62,BLR001
6608,809,482,2025-10-21,12,12512.47,VSK001
17860,2589,281,2024-06-25,1,36605.73,VSK001
4580,2406,1648,2024-10-25,5,18777.08,DEL001
5807,1494,1463,2025-05-04,10,4163.53,TPT001
4739,1481,1928,2025-12-04,5,9938.03,BLR001
3087,2546,1333,2026-06-14,6,12895.57,BLR001
18845,3117,1054,2025-01-01,15,41835.53,VSK001
15346,2183,696,2025-10-28,20,17155.48,TPT001
941,667,429,2025-01-24,11,25474.87,VSK001
3018,154,165,2026-06-11,2,16060.56,VSK001
5590,3049,2006,2025-03-11,2,3634.42,PUN001
23153,1510,506,,13,40125.58,MUM001
1660,1765,1693,2025-03-10,11,XYZ,BLR001
19762,298,1442,2025-10-03,9,1860.62,KOL001
17850,2188,1552,2026-03-13,20,45925.65,PUN001
5666,1377,1265,2025-01-18,18,42338.92,DEL001
222,3091,1229,2025-06-10,9,42262.31,MUM001
21688,1414,610,,9,,HYD001
2491,1401,2075,2025-03-28,3,9631.77,CHE001
23175,134,103,2026-02-24,,27866.4,HYD001
7191,342,254,2025-11-02,6,33318.68,KOL001
ORD-ABC,2205,223,2025-12-21,17,42176.97,123###
7541,1689,97,2025-03-25,19,49548.69,HYD001
258,209,149,2025-05-10,8,48787.09,KOL001
9614,3401,941,2024-08-24,11,46637.61,CHE001
5209,2529,1009,2025-09-08,13,4168.0,BLR001
7924,3311,700,2026-03-06,1,32134.62,PUN001
8100,237,1406,2026-01-12,18,39598.19,TPT001
10517,2761,1839,2024-11-17,19,37597.25,TPT001
9392,3259,1323,2024-11-27,8,9138.46,PUN001
5960,1915,1174,2026-04-18,1,48347.38,HYD001
9824,3522,1492,2025-05-24,1,44864.69,HYD001
6161,1617,2034,2026-02-06,3,3187.84,DEL001
12450,228,1523,2025-07-17,14,14248.9,CHE001
19315,1783,240,2025-12-01,14,10765.15,KOL001
3319,3036,1585,2026-02-23,6,20916.41,MUM001
21743,,1411,,10,13228.16,KOL001
9858,65,1921,2026-02-08,19,4546.7,TPT001
16584,559,54,2025-05-09,11,34715.21,VSK001
20532,2815,1167,2025-09-22,12,39115.51,
6995,1593,707,2025-09-11,13,22654.7,BLR001
19131,689,1314,2026-03-04,15,42842.67,CHE001
10791,2985,405,2024-11-03,4,15250.5,KOL001
16158,306,203,2025-08-08,16,21407.94,VSK001
1140,1317,1084,2025-04-12,18,41655.06,DEL001
ORD-ABC,505,1598,2025-04-12,-10,23417.27,TPT001
15528,2449,1133,2025-12-26,11,3319.64,VSK001
6571,1464,542,2026-05-13,18,34464.64,BLR001
21655,,396,2026-03-22,19,12837.5,MUM001
12075,2491,1546,2025-09-14,17,11662.23,MUM001
14820,2881,766,2025-07-28,17,4550.39,VSK001
1980,2556,1855,2025-10-08,7,33160.43,VSK001
21677,,82,2025-02-21,2,38429.03,
3269,1518,1616,NOT_A_DATE,20,FREE,CHE001
19296,819,1978,2025-09-03,6,30743.89,TPT001
12147,3058,1651,2025-08-08,1,30700.18,VSK001
2179,2399,762,2025-05-24,14,11172.46,DEL001
840,2398,1490,2025-11-21,3,20600.12,PUN001
21098,,1401,,5,13959.04,TPT001
21202,3152,,2026-04-20,18,4260.83,VSK001
ORD-ABC,2460,296,32-13-2025,17,39881.5,DEL001
9916,1141,764,2024-12-26,6,35838.03,KOL001
174,1112,1763,2025-08-10,4,41034.81,HYD001
14233,2346,1036,2026-05-13,8,27863.47,CHE001
14016,2239,1760,2025-03-25,12,32343.49,DEL001
1058,2797,1359,2025-10-30,3,20819.17,MUM001
22110,1547,342,,17,42046.95,TPT001
11073,2403,82,2024-07-28,3,34261.06,MUM001
4169,3046,1712,2025-01-22,17,25755.29,VSK001
6710,3447,2009,2025-08-16,17,12044.09,BLR001
17380,2139,982,2024-12-26,5,37937.47,CHE001
12453,1549,22,2025-07-21,14,6039.21,MUM001
1152,UNKNOWN,XYZ,2026-02-09,11,39526.78,PUN001
9325,2586,366,2024-11-23,14,36117.95,VSK001
21847,738,827,,16,6429.86,
4660,573,2035,2026-01-07,13,9230.23,MUM001
INVALID,3356,408,2024-08-26,11,18877.78,MUM001
2968,2752,PROD001,2024-07-24,ABC,9045.67,CHE001
1640,3188,16,2024-10-03,16,39879.83,HYD001
19240,669,657,2025-08-06,11,21285.33,VSK001
9882,863,2056,2026-01-08,12,23172.69,CHE001
1078,2062,824,2025-11-26,1,17559.28,MUM001
5963,UNKNOWN,972,2026-02-20,8,378.01,KOL001
21198,3400,679,2024-12-30,18,,VSK001
19949,1024,1030,2025-05-05,8,17840.42,TPT001
18021,3060,502,2026-01-20,8,13252.07,TPT001
17268,1510,1632,2026-03-26,19,41214.51,CHE001
17421,2567,272,2024-11-16,13,9629.23,BLR001
5162,2784,1636,2025-03-07,20,2725.79,VSK001
4428,1327,1698,2025-08-27,17,33488.35,TPT001
12883,3029,1435,2025-01-22,5,2614.44,MUM001
12570,3490,823,2024-08-31,9,11008.01,DEL001
9384,2022,1750,2025-10-16,4,39393.34,KOL001
12148,1681,1530,2024-11-02,4,2122.36,KOL001
20095,2673,1145,2025-07-05,4,18354.48,HYD001
20428,,1287,2025-02-20,5,,BLR001
14989,1948,810,2025-01-04,6,45740.09,VSK001
12074,2523,928,2025-01-17,4,46278.37,MUM001
4334,CUST001,1208,2024-09-14,20,4152.17,KOL001
19452,989,629,2025-08-26,19,35684.79,MUM001
17685,2897,144,2026-06-20,18,6231.3,HYD001
22669,2474,,2025-07-07,11,42822.88,HYD001
11068,751,1738,2026-01-27,1,1258.89,PUN001
16756,1140,174,2025-12-23,1,29593.07,DEL001
22859,1660,1566,,16,31607.19,KOL001
1238,1793,1194,2025-09-17,13,34373.48,KOL001
1579,2425,2018,2026-04-09,12,24236.19,BLR001
3564,3394,347,2026-02-14,18,31051.1,PUN001
13926,1233,1140,2026-01-09,19,41552.22,KOL001
2853,1317,1805,2025-02-03,2,44462.4,PUN001
13472,587,1584,2025-11-28,15,35578.88,VSK001
13043,1224,2066,2024-06-23,6,25823.84,DEL001
14316,2440,461,2026-03-07,8,44141.83,DEL001
5296,2656,1853,2026-03-20,-10,21976.01,VSK001
20208,1083,,2025-04-01,2,10624.93,PUN001
18461,1688,556,2024-08-21,10,1415.58,DEL001
12957,1615,1016,2024-07-28,18,12948.24,PUN001
9855,2969,1339,2025-03-07,7,35861.15,BLR001
2816,855,1768,2025-08-14,19,45384.68,PUN001
8185,688,1445,2024-06-24,16,14267.99,BLR001
556,3042,330,2026-04-13,1,2393.2,TPT001
1291,23,656,2026-02-13,16,PRICE,BLR001
3240,12,1803,2025-11-23,6,14836.93,MUM001
17270,3138,2095,2025-02-17,18,37599.95,PUN001
16100,2516,632,2025-08-19,6,19362.78,DEL001
17759,3543,1233,2025-01-01,4,7861.9,BLR001
3428,2671,1848,2024-10-27,19,47251.29,CHE001
8759,3626,761,2024-09-13,14,32344.18,DEL001
4037,1778,219,NOT_A_DATE,7,PRICE,HYD001
15474,2857,1033,2025-11-26,20,24447.82,KOL001
13632,2460,1265,2025-02-16,17,46350.41,BLR001
15378,546,1622,2025-03-30,15,2875.99,TPT001
14948,1815,1328,2026-04-04,13,12789.63,HYD001
11596,3004,1134,2024-09-18,18,7417.93,KOL001
100,1025,787,2024-08-17,19,5089.6,MUM001
499,-999,1361,2025-10-05,16,PRICE,DEL001
11634,3086,927,2025-09-27,13,28700.59,BLR001
5288,1287,980,2026-04-08,2,694.2,PUN001
3897,1652,668,2025-06-07,10,PRICE,CHE001
6417,1226,801,2025-06-23,13,10413.95,MUM001
15962,2996,1769,2026-04-22,19,39879.85,CHE001
15458,2425,369,2025-01-07,9,30988.2,DEL001
17890,2799,1661,2025-09-26,13,49297.02,MUM001
7564,1550,921,2025-03-13,5,37464.71,HYD001
7655,2623,1335,2025-12-11,5,22649.42,VSK001
1650,3424,571,2025-10-26,9,18790.25,PUN001
5914,2221,798,2025-02-18,14,751.12,KOL001
5120,3380,1280,2025-01-25,19,38843.21,VSK001
761,2965,1437,2024-10-31,14,39342.69,CHE001
7471,3538,967,2026-01-15,5,4627.25,BLR001
6330,1843,43,2025-09-05,5,43416.27,HYD001
2317,859,17,2025-04-17,12,XYZ,DEL001
5794,2482,462,2025-06-27,18,26785.28,BLR001
300,1327,42,2025-05-05,8,14585.66,PUN001
19448,2693,2039,2025-06-26,10,7904.64,VSK001
12225,963,177,2025-10-20,15,31109.8,KOL001
12347,3450,425,2025-07-03,2,14160.08,TPT001
5152,3103,1128,2026-05-27,19,24876.85,KOL001
7341,3385,1439,2024-07-31,9,42281.74,DEL001
8963,1330,1086,2026-02-05,10,28918.02,HYD001
575,166,1172,32-13-2025,6,25752.9,DEL001
1216,1122,2016,2024-07-31,10,26089.42,VSK001
8653,2728,1794,2024-08-01,7,7954.23,CHE001
10994,3271,12,2026-05-21,16,36825.73,DEL001
12404,2347,428,2025-05-13,14,21999.98,MUM001
11069,2761,1496,2025-09-04,1,14740.23,MUM001
18032,229,27,2025-11-01,16,34377.04,BLR001
21408,1846,1912,2024-09-08,6,,MUM001
796,247,1100,2026-06-16,6,FREE,VSK001
21964,2891,354,2025-08-03,6,,BLR001
1295,812,XYZ,2024-09-07,10,XYZ,KOL001
7777,1334,1080,2025-05-09,13,40829.68,MUM001
4730,173,1957,2025-05-05,ABC,48249.68,HYD001
19805,2908,528,2026-06-13,10,38254.19,MUM001
4522,1720,632,2025-05-02,7,6247.61,PUN001
15913,1528,1606,2025-04-21,7,45580.61,BLR001
8244,3478,203,2025-09-13,16,24669.8,TPT001
12464,1342,1977,2024-11-13,16,40025.52,TPT001
1430,383,1540,2025-11-15,5,46063.05,TPT001
772,2543,1119,0000-00-00,ABC,46436.07,BLR001
18412,667,1755,2025-11-13,8,19663.8,TPT001
93,129,XYZ,2025-07-09,18,PRICE,KOL001
23034,,1639,2024-07-09,5,,CHE001
15613,2739,2078,2024-12-15,17,5485.34,VSK001
12569,1983,982,2024-10-24,18,49129.34,HYD001
8770,3182,498,2024-07-14,15,551.06,VSK001
6351,325,29,2024-07-03,18,4456.45,KOL001
20557,848,894,,8,12003.33,
12187,1846,1576,2025-04-18,11,34712.02,CHE001
14657,861,1389,2024-08-16,15,31360.39,PUN001
6827,3500,1432,2025-01-22,10,45728.66,KOL001
996,UNKNOWN,1637,32-13-2025,14,13889.49,KOL001
19720,3108,680,2024-12-17,18,22501.05,DEL001
19578,33,419,2024-10-15,19,38437.51,CHE001
4827,CUST001,213,2024-08-15,13,11260.49,VSK001
22621,2405,,2024-12-26,13,,BLR001
20719,,,2025-06-08,14,3895.96,CHE001
6848,292,612,2026-06-17,19,43149.57,VSK001
18406,40,1290,2025-05-05,9,25942.2,KOL001
11260,871,1274,2024-11-16,19,4092.94,HYD001
2760,3300,871,2026-03-19,1,9405.39,TPT001
9772,355,827,2025-08-16,20,22253.44,VSK001
3634,1614,1131,NOT_A_DATE,15,35191.78,INVALID_STORE
19819,2281,284,2024-06-27,19,36881.13,HYD001
19785,2622,61,2025-02-02,19,45209.11,BLR001
