ProductID,ProductName,Category,SubCategory,Brand,CostPrice
51,Cosco Indoor Model-51,Sports,Indoor,Cosco,9316.75
32,Sony Accessories Model-32,Electronics,Accessories,Sony,8122.28
2188,,,Laptops,Asus,9457.29
1969,Carter Kids Model-1969,Fashion,Kids,Carter,8391.67
2328,,Electronics,Smartphones,Apple,43076.15
487,Ikea Furniture Model-487,Home,Furniture,Ikea,31080.91
2052,Ikea Furniture Model-2052,Home,Furniture,Ikea,41478.65
1116,Nike Fitness Model-1116,Sports,Fitness,Nike,22161.04
380,Boat Accessories Model-380,Electronics,Accessories,Boat,18170.09
2046,Reebok Fitness Model-2046,Sports,Fitness,Reebok,10195.57
PROD###,Boat Accessories,Electronics,Accessories,###,16244.94
2318,Puma Men,,Men,Puma,
1703,H&M Women Model-1703,Fashion,Women,H&M,31724.3
1609,OnePlus Smartphones Model-1609,Electronics,Smartphones,OnePlus,14581.88
2255,HP Laptops,Electronics,,HP,19160.19
1821,Carter Kids Model-1821,Fashion,Kids,Carter,46776.6
774,Nike Fitness Model-774,Sports,Fitness,Nike,29356.63
1627,Adidas Men Model-1627,Fashion,Men,Adidas,849.13
1952,@@@@,Sports,Outdoor,Wildcraft,23343.02
1354,Duroflex Decor Model-1354,Home,Decor,Duroflex,13071.95
425,Pigeon Kitchen Model-425,Home,Kitchen,Pigeon,10797.41
1578,Boat Accessories Model-1578,Electronics,Accessories,Boat,11135.05
800,OnePlus Smartphones Model-800,Electronics,Smartphones,OnePlus,12831.57
871,Hopscotch Kids Model-871,Fashion,Kids,Hopscotch,18757.33
1213,Wildcraft Outdoor Model-1213,Sports,Outdoor,Wildcraft,46495.96
1790,Nike Men Model-1790,Fashion,Men,Nike,5579.33
252,Cosco Indoor Model-252,Sports,Indoor,Cosco,19333.96
1049,Yonex Indoor Model-1049,Sports,Indoor,Yonex,23483.39
785,Nike Men Model-785,Fashion,Men,Nike,18957.48
362,Nike Men Model-362,Fashion,Men,Nike,39637.4
2084,Yonex Indoor Model-2084,Sports,Indoor,Yonex,33065.74
1971,Samsung Smartphones Model-1971,Electronics,Smartphones,Samsung,35525.64
1901,Samsung Smartphones Model-1901,Electronics,Smartphones,Samsung,42442.01
1014,Lenovo Laptops Model-1014,Electronics,Laptops,Lenovo,31276.98
1935,Nike Fitness Model-1935,Sports,Fitness,Nike,35246.76
1675,HomeCentre Decor Model-1675,Home,Decor,HomeCentre,14092.05
248,Samsung Smartphones Model-248,Electronics,Smartphones,Samsung,38474.07
1661,Nike Men Model-1661,Fashion,Men,Nike,9865.67
535,Duroflex Decor Model-535,Home,Decor,Duroflex,9853.77
1817,Wildcraft Outdoor Model-1817,Sports,Outdoor,Wildcraft,10929.88
2377,,Sports,Outdoor,Wildcraft,25238.27
1964,Nike Men Model-1964,Fashion,Men,Nike,36444.98
1864,Apple Smartphones Model-1864,Electronics,Smartphones,Apple,31389.26
561,HomeCentre Decor Model-561,Home,Decor,HomeCentre,39624.1
889,Pigeon Kitchen Model-889,Home,Kitchen,Pigeon,28300.16
1171,Carter Kids Model-1171,Fashion,Kids,Carter,15679.55
1625,Logitech Accessories Model-1625,Electronics,Accessories,Logitech,22276.15
1723,12345,###,Accessories,Boat,7831.19
453,Pigeon Kitchen Model-453,Home,Kitchen,Pigeon,34565.6
552,Hopscotch Kids Model-552,Fashion,Kids,Hopscotch,29447.11
851,Quechua Outdoor Model-851,Sports,Outdoor,Quechua,15346.63
794,Quechua Outdoor Model-794,Sports,Outdoor,Quechua,21887.25
422,Apple Smartphones Model-422,Electronics,Smartphones,Apple,37243.03
1927,Hopscotch Kids Model-1927,Fashion,Kids,Hopscotch,43521.63
1581,Sony Accessories,Electronics,@@@,INVALID_BRAND,38578.0
1929,Godrej Furniture Model-1929,Home,Furniture,Godrej,19273.64
573,HomeCentre Decor Model-573,Home,Decor,HomeCentre,45039.95
2282,Yonex Indoor,Sports,Indoor,Yonex,
3833,NULL,123,Decor,Duroflex,32248.25
1501,HP Laptops Model-1501,Electronics,Laptops,HP,25911.44
950,Yonex Indoor Model-950,Sports,Indoor,Yonex,15839.5
346,HomeCentre Decor Model-346,Home,Decor,HomeCentre,26050.41
1289,Yonex Indoor Model-1289,Sports,Indoor,Yonex,4849.26
161,Duroflex Decor Model-161,Home,Decor,Duroflex,15082.1
1178,Cosco Indoor Model-1178,Sports,Indoor,Cosco,4680.25
844,Godrej Furniture Model-844,Home,Furniture,Godrej,36143.63
1620,Yonex Indoor Model-1620,Sports,Indoor,Yonex,22884.96
372,Duroflex Decor,Home,Decor,###,9664.22
1736,Puma Men,Fashion,INVALID_SUB,Puma,40477.3
1291,Cosco Indoor Model-1291,Sports,Indoor,Cosco,11497.38
2476,Wildcraft Outdoor,Sports,Outdoor,Wildcraft,-500
1591,Hopscotch Kids Model-1591,Fashion,Kids,Hopscotch,35589.85
1626,Pigeon Kitchen Model-1626,Home,Kitchen,Pigeon,24527.41
295,HomeCentre Decor Model-295,Home,Decor,HomeCentre,15571.0
664,Wildcraft Outdoor Model-664,Sports,Outdoor,Wildcraft,10496.18
2040,Wildcraft Outdoor Model-2040,Sports,Outdoor,Wildcraft,27762.74
1880,Logitech Accessories Model-1880,Electronics,Accessories,Logitech,10163.62
2169,Pigeon Kitchen,,Kitchen,Pigeon,29680.17
1608,Prestige Kitchen Model-1608,Home,Kitchen,Prestige,16444.71
1924,Lenovo Laptops Model-1924,Electronics,Laptops,Lenovo,13792.14
1951,Nike Men Model-1951,Fashion,Men,Nike,16933.22
2365,Hopscotch Kids,Fashion,Kids,Hopscotch,FREE
484,Duroflex Decor Model-484,Home,Decor,Duroflex,8995.51
347,Wildcraft Outdoor Model-347,Sports,Outdoor,Wildcraft,38527.25
983,Godrej Furniture Model-983,Home,Furniture,Godrej,24839.17
1356,Puma Men,UNKNOWN_CATEGORY,Men,Puma,PRICE
58,Duroflex Decor Model-58,Home,Decor,Duroflex,40971.84
3543,Reebok Fitness,Sports,INVALID_SUB,Reebok,25467.85
1419,Asus Laptops Model-1419,Electronics,Laptops,Asus,37320.08
1912,Dell Laptops Model-1912,Electronics,Laptops,Dell,8693.22
125,Nike Fitness Model-125,Sports,Fitness,Nike,44741.4
1856,Hopscotch Kids Model-1856,Fashion,Kids,Hopscotch,5424.53
1497,Dell Laptops Model-1497,Electronics,Laptops,Dell,11699.04
494,Adidas Men Model-494,Fashion,Men,Adidas,30364.87
481,Nike Fitness Model-481,Sports,Fitness,Nike,773.62
2320,HomeCentre Decor,Home,Decor,,
1270,Reebok Fitness Model-1270,Sports,Fitness,Reebok,18039.06
206,Pigeon Kitchen Model-206,Home,Kitchen,Pigeon,1315.73
1866,Reebok Fitness Model-1866,Sports,Fitness,Reebok,4300.56
2023,Adidas Men Model-2023,Fashion,Men,Adidas,1522.41
4,Reebok Fitness Model-4,Sports,Fitness,Reebok,10986.33
270,Pigeon Kitchen Model-270,Home,Kitchen,Pigeon,2024.01
1146,Puma Men Model-1146,Fashion,Men,Puma,42453.86
2364,Lenovo Laptops,Electronics,Laptops,Lenovo,
1047,Samsung Smartphones Model-1047,Electronics,Smartphones,Samsung,23086.32
2099,Quechua Outdoor Model-2099,Sports,Outdoor,Quechua,5431.21
29,Cosco Indoor Model-29,Sports,Indoor,Cosco,12313.39
1109,Pigeon Kitchen Model-1109,Home,Kitchen,Pigeon,27606.54
2002,Ikea Furniture Model-2002,Home,Furniture,Ikea,24171.93
290,Boat Accessories Model-290,Electronics,Accessories,Boat,48666.53
1099,Nike Fitness Model-1099,Sports,Fitness,Nike,34549.99
1972,Lenovo Laptops Model-1972,Electronics,Laptops,Lenovo,17702.99
2393,,Fashion,Men,,48056.59
2044,Pigeon Kitchen Model-2044,Home,Kitchen,Pigeon,42997.34
1346,Sony Accessories Model-1346,Electronics,Accessories,Sony,12178.47
1130,Logitech Accessories,Electronics,999,INVALID_BRAND,28142.08
247,Logitech Accessories Model-247,Electronics,Accessories,Logitech,2949.45
659,Ikea Furniture Model-659,Home,Furniture,Ikea,44930.61
105,Godrej Furniture Model-105,Home,Furniture,Godrej,46519.97
1164,Boat Accessories Model-1164,Electronics,Accessories,Boat,19720.99
778,Yonex Indoor Model-778,Sports,Indoor,Yonex,23528.01
1070,Ikea Furniture Model-1070,Home,Furniture,Ikea,6454.88
331,Hopscotch Kids Model-331,Fashion,Kids,Hopscotch,49173.98
2174,Nike Fitness,,Fitness,Nike,28216.0
1725,Puma Men Model-1725,Fashion,Men,Puma,47970.92
PROD###,NULL,Home,Decor,Duroflex,4595.56
ABC123,Prestige Kitchen,Home,Kitchen,Prestige,PRICE
406,Lenovo Laptops Model-406,Electronics,Laptops,Lenovo,6844.17
281,Logitech Accessories Model-281,Electronics,Accessories,Logitech,37201.84
1659,Ikea Furniture Model-1659,Home,Furniture,Ikea,44121.97
1831,Nike Men Model-1831,Fashion,Men,Nike,13678.12
1597,Ikea Furniture Model-1597,Home,Furniture,Ikea,48999.91
1176,Ikea Furniture Model-1176,Home,Furniture,Ikea,13672.57
863,Google Smartphones Model-863,Electronics,Smartphones,Google,17502.38
912,Adidas Men Model-912,Fashion,Men,Adidas,32100.03
1121,Nike Men Model-1121,Fashion,Men,Nike,42228.49
1112,Quechua Outdoor Model-1112,Sports,Outdoor,Quechua,24304.98
49,Wildcraft Outdoor Model-49,Sports,Outdoor,Wildcraft,22204.62
878,Cosco Indoor Model-878,Sports,Indoor,Cosco,9233.03
688,Nike Fitness,###,Fitness,Nike,FREE
2123,Levis Women,,Women,,17038.03
1199,Apple Smartphones Model-1199,Electronics,Smartphones,Apple,1541.18
220,Duroflex Decor Model-220,Home,Decor,Duroflex,15244.48
1899,Hopscotch Kids Model-1899,Fashion,Kids,Hopscotch,40225.05
1933,Duroflex Decor Model-1933,Home,Decor,Duroflex,26929.85
884,Reebok Fitness Model-884,Sports,Fitness,Reebok,10974.67
2357,Ikea Furniture,Home,,Ikea,8256.94
1437,Hopscotch Kids Model-1437,Fashion,Kids,Hopscotch,22555.58
2263,Prestige Kitchen,,Kitchen,,5749.71
2400,Adidas Men,,Men,,3821.66
436,Adidas Men Model-436,Fashion,Men,Adidas,7442.54
858,Dell Laptops Model-858,Electronics,Laptops,Dell,4328.36
1063,Prestige Kitchen Model-1063,Home,Kitchen,Prestige,23828.71
1349,Nike Fitness Model-1349,Sports,Fitness,Nike,17863.83
1631,NULL,Sports,Fitness,Nike,36132.77
1177,Adidas Men Model-1177,Fashion,Men,Adidas,28898.88
316,Wildcraft Outdoor Model-316,Sports,Outdoor,Wildcraft,13418.53
1939,Prestige Kitchen Model-1939,Home,Kitchen,Prestige,49027.64
311,Levis Women Model-311,Fashion,Women,Levis,17343.04
92,Cosco Indoor Model-92,Sports,Indoor,Cosco,33613.22
1901,Samsung Smartphones Model-1901,Electronics,Smartphones,Samsung,42442.01
226,Cosco Indoor Model-226,Sports,Indoor,Cosco,17500.42
2323,Nike Men,,Men,,42398.93
710,Logitech Accessories Model-710,Electronics,Accessories,Logitech,20168.4
1119,HomeCentre Decor Model-1119,Home,Decor,HomeCentre,40872.17
1349,@@@@,Fashion,Men,Nike,PRICE
1504,Nike Men Model-1504,Fashion,Men,Nike,35752.63
1981,Wildcraft Outdoor Model-1981,Sports,Outdoor,Wildcraft,15485.66
1599,Asus Laptops Model-1599,Electronics,Laptops,Asus,30597.14
633,Quechua Outdoor Model-633,Sports,Outdoor,Quechua,1346.46
1777,Prestige Kitchen Model-1777,Home,Kitchen,Prestige,20042.3
107,Yonex Indoor Model-107,Sports,Indoor,Yonex,38335.15
1853,@@@@,Home,Kitchen,Prestige,46944.24
591,Duroflex Decor Model-591,Home,Decor,Duroflex,46690.71
2085,Levis Women Model-2085,Fashion,Women,Levis,8066.35
149,Asus Laptops Model-149,Electronics,Laptops,Asus,28662.79
1820,Ikea Furniture Model-1820,Home,Furniture,Ikea,20438.63
1293,H&M Women Model-1293,Fashion,Women,H&M,4840.29
758,HomeCentre Decor Model-758,Home,Decor,HomeCentre,38282.07
464,Ikea Furniture Model-464,Home,Furniture,Ikea,43531.53
1819,Godrej Furniture Model-1819,Home,Furniture,Godrej,11473.07
1328,Prestige Kitchen Model-1328,Home,Kitchen,Prestige,44974.2
PROD###,H&M Women,Fashion,@@@,H&M,12064.09
1254,Cosco Indoor Model-1254,Sports,Indoor,Cosco,28081.68
2136,,Electronics,Laptops,Lenovo,4518.69
1468,Carter Kids Model-1468,Fashion,Kids,Carter,24899.62
1760,Wildcraft Outdoor Model-1760,Sports,Outdoor,Wildcraft,20452.58
532,Cosco Indoor Model-532,Sports,Indoor,Cosco,24005.13
1987,Yonex Indoor Model-1987,Sports,Indoor,Yonex,26979.52
1001,Cosco Indoor Model-1001,Sports,Indoor,Cosco,10037.05
2073,Quechua Outdoor Model-2073,Sports,Outdoor,Quechua,20740.23
2235,Puma Men,,Men,,18851.05
2018,H&M Women Model-2018,Fashion,Women,H&M,31675.98
1687,H&M Women Model-1687,Fashion,Women,H&M,37197.7
1204,Reebok Fitness Model-1204,Sports,Fitness,Reebok,39255.73
301,Cosco Indoor Model-301,Sports,Indoor,Cosco,8682.23
2079,Zara Women Model-2079,Fashion,Women,Zara,8027.08
523,Sony Accessories Model-523,Electronics,Accessories,Sony,29663.29
1770,Quechua Outdoor Model-1770,Sports,Outdoor,Quechua,5628.13
1229,Nike Fitness Model-1229,Sports,Fitness,Nike,32608.81
1949,Adidas Men Model-1949,Fashion,Men,Adidas,45872.86
1392,Wildcraft Outdoor Model-1392,Sports,Outdoor,Wildcraft,4171.38
132,Duroflex Decor Model-132,Home,Decor,Duroflex,28895.42
891,Duroflex Decor Model-891,Home,Decor,Duroflex,42831.26
245,Logitech Accessories Model-245,Electronics,Accessories,Logitech,30798.14
1317,Yonex Indoor Model-1317,Sports,Indoor,Yonex,20037.01
1167,HomeCentre Decor Model-1167,Home,Decor,HomeCentre,41097.55
616,Google Smartphones Model-616,Electronics,Smartphones,Google,39600.72
469,Quechua Outdoor Model-469,Sports,Outdoor,Quechua,21932.44
8,Ikea Furniture Model-8,Home,Furniture,Ikea,36517.74
318,Wildcraft Outdoor Model-318,Sports,Outdoor,Wildcraft,18226.04
427,Nike Men Model-427,Fashion,Men,Nike,32815.17
1124,Prestige Kitchen Model-1124,Home,Kitchen,Prestige,47372.89
2284,Puma Men,Fashion,Men,Puma,
581,Prestige Kitchen Model-581,Home,Kitchen,Prestige,18498.72
873,Wildcraft Outdoor Model-873,Sports,Outdoor,Wildcraft,17477.27
1332,Boat Accessories Model-1332,Electronics,Accessories,Boat,21331.47
977,Levis Women Model-977,Fashion,Women,Levis,35930.45
1200,H&M Women Model-1200,Fashion,Women,H&M,6872.26
2238,Prestige Kitchen,Home,Kitchen,,
2039,Adidas Men Model-2039,Fashion,Men,Adidas,39556.52
2000,Cosco Indoor Model-2000,Sports,Indoor,Cosco,48996.99
181,Pigeon Kitchen Model-181,Home,Kitchen,Pigeon,19957.82
168,Nike Men Model-168,Fashion,Men,Nike,21267.33
1685,Adidas Men Model-1685,Fashion,Men,Adidas,23773.43
1259,Cosco Indoor Model-1259,Sports,Indoor,Cosco,23098.23
1636,Ikea Furniture Model-1636,Home,Furniture,Ikea,42756.96
717,Dell Laptops Model-717,Electronics,Laptops,Dell,7357.08
70,Wildcraft Outdoor Model-70,Sports,Outdoor,Wildcraft,32836.96
1704,Carter Kids Model-1704,Fashion,Kids,Carter,4031.97
2053,Google Smartphones Model-2053,Electronics,Smartphones,Google,4879.39
1322,Quechua Outdoor,Sports,Outdoor,123,3544.56
1025,Nike Men Model-1025,Fashion,Men,Nike,47134.14
2138,Carter Kids,Fashion,Kids,,12946.2
1352,Godrej Furniture Model-1352,Home,Furniture,Godrej,33752.35
105,Godrej Furniture Model-105,Home,Furniture,Godrej,46519.97
1245,Duroflex Decor Model-1245,Home,Decor,Duroflex,9582.49
108,Adidas Men Model-108,Fashion,Men,Adidas,3115.43
46,Hopscotch Kids Model-46,Fashion,Kids,Hopscotch,43430.81
2114,Reebok Fitness,Sports,,,4136.36
649,Nike Fitness Model-649,Sports,Fitness,Nike,44146.07
1180,Carter Kids Model-1180,Fashion,Kids,Carter,41917.61
1717,Hopscotch Kids Model-1717,Fashion,Kids,Hopscotch,28986.97
550,HP Laptops Model-550,Electronics,Laptops,HP,4257.45
1695,Nike Fitness Model-1695,Sports,Fitness,Nike,40194.67
1173,Ikea Furniture Model-1173,Home,Furniture,Ikea,43790.82
12,Carter Kids Model-12,Fashion,Kids,Carter,17762.11
1620,Yonex Indoor Model-1620,Sports,Indoor,Yonex,22884.96
560,Pigeon Kitchen Model-560,Home,Kitchen,Pigeon,43177.55
1249,Carter Kids Model-1249,Fashion,Kids,Carter,39751.58
517,Sony Accessories Model-517,Electronics,Accessories,Sony,8234.07
1708,Levis Women Model-1708,Fashion,Women,Levis,11455.76
66,Wildcraft Outdoor Model-66,Sports,Outdoor,Wildcraft,18267.91
119,Quechua Outdoor Model-119,Sports,Outdoor,Quechua,20055.35
2229,,Electronics,Laptops,HP,45658.44
838,Sony Accessories Model-838,Electronics,Accessories,Sony,10309.84
1818,Nike Fitness Model-1818,Sports,Fitness,Nike,39142.48
721,HomeCentre Decor Model-721,Home,Decor,HomeCentre,38196.42
329,Duroflex Decor Model-329,Home,Decor,Duroflex,47032.6
1494,H&M Women Model-1494,Fashion,Women,H&M,3706.21
617,Hopscotch Kids Model-617,Fashion,Kids,Hopscotch,39301.35
126,Pigeon Kitchen Model-126,Home,Kitchen,Pigeon,3165.55
574,Puma Men Model-574,Fashion,Men,Puma,27405.28
1709,Yonex Indoor Model-1709,Sports,Indoor,Yonex,25935.38
250,Cosco Indoor Model-250,Sports,Indoor,Cosco,13185.95
34,Hopscotch Kids Model-34,Fashion,Kids,Hopscotch,37262.94
498,Adidas Men Model-498,Fashion,Men,Adidas,29033.8
1179,Reebok Fitness Model-1179,Sports,Fitness,Reebok,4747.49
1836,HP Laptops Model-1836,Electronics,Laptops,HP,973.14
368,Ikea Furniture Model-368,Home,Furniture,Ikea,15896.08
1740,Duroflex Decor,Home,@@@,123,25627.52
27,Logitech Accessories Model-27,Electronics,Accessories,Logitech,6452.77
557,Puma Men Model-557,Fashion,Men,Puma,17791.11
1566,Sony Accessories Model-1566,Electronics,Accessories,Sony,26693.1
1021,Hopscotch Kids Model-1021,Fashion,Kids,Hopscotch,36625.05
1653,Quechua Outdoor Model-1653,Sports,Outdoor,Quechua,41306.85
849,HomeCentre Decor Model-849,Home,Decor,HomeCentre,4014.62
1450,HP Laptops Model-1450,Electronics,Laptops,HP,8691.93
723,Yonex Indoor Model-723,Sports,Indoor,Yonex,15575.82
2324,Ikea Furniture,Home,,,29466.37
959,Pigeon Kitchen Model-959,Home,Kitchen,Pigeon,6474.47
1686,HomeCentre Decor Model-1686,Home,Decor,HomeCentre,12378.85
567,Wildcraft Outdoor Model-567,Sports,Outdoor,Wildcraft,29820.64
2350,Cosco Indoor,Sports,Indoor,,31309.53
2195,,Home,Furniture,,11284.76
1781,Quechua Outdoor Model-1781,Sports,Outdoor,Quechua,10038.75
194,Quechua Outdoor Model-194,Sports,Outdoor,Quechua,4880.64
2074,Lenovo Laptops Model-2074,Electronics,Laptops,Lenovo,24530.15
1784,Carter Kids Model-1784,Fashion,Kids,Carter,40195.97
1870,Godrej Furniture Model-1870,Home,Furniture,Godrej,49820.4
78,Reebok Fitness Model-78,Sports,Fitness,Reebok,8304.67
1256,Godrej Furniture Model-1256,Home,Furniture,Godrej,26939.08
1895,Pigeon Kitchen Model-1895,Home,Kitchen,Pigeon,27617.09
2353,Nike Men,Fashion,Men,Nike,
149,Hopscotch Kids,Fashion,Kids,###,FREE
2037,Wildcraft Outdoor Model-2037,Sports,Outdoor,Wildcraft,14159.33
695,Cosco Indoor Model-695,Sports,Indoor,Cosco,19949.82
2064,Zara Women Model-2064,Fashion,Women,Zara,36862.34
1505,OnePlus Smartphones Model-1505,Electronics,Smartphones,OnePlus,39356.97
1431,Cosco Indoor Model-1431,Sports,Indoor,Cosco,48588.96
36,Quechua Outdoor Model-36,Sports,Outdoor,Quechua,41382.38
2096,Adidas Men Model-2096,Fashion,Men,Adidas,16653.16
743,Wildcraft Outdoor Model-743,Sports,Outdoor,Wildcraft,17134.84
1155,Ikea Furniture Model-1155,Home,Furniture,Ikea,37181.32
2178,,Electronics,Smartphones,OnePlus,
148,Cosco Indoor Model-148,Sports,Indoor,Cosco,14399.49
1511,Dell Laptops Model-1511,Electronics,Laptops,Dell,11388.23
1596,Ikea Furniture Model-1596,Home,Furniture,Ikea,39759.76
2295,,Home,Kitchen,,37054.68
299,Cosco Indoor Model-299,Sports,Indoor,Cosco,19402.83
885,Zara Women Model-885,Fashion,Women,Zara,4354.74
2216,Hopscotch Kids,Fashion,,Hopscotch,12011.72
823,Asus Laptops Model-823,Electronics,Laptops,Asus,20343.96
1385,Nike Men Model-1385,Fashion,Men,Nike,4735.83
867,Duroflex Decor Model-867,Home,Decor,Duroflex,9375.49
942,Nike Men Model-942,Fashion,Men,Nike,1676.05
2280,,Electronics,,Apple,31318.79
1154,Duroflex Decor Model-1154,Home,Decor,Duroflex,11250.88
737,Hopscotch Kids Model-737,Fashion,Kids,Hopscotch,19383.71
2394,Yonex Indoor,Sports,,Yonex,
631,HomeCentre Decor Model-631,Home,Decor,HomeCentre,38932.6
3044,@@@@,###,Women,Zara,21609.84
1149,12345,Home,Kitchen,Prestige,14152.97
1553,Puma Men Model-1553,Fashion,Men,Puma,15975.85
99,Prestige Kitchen Model-99,Home,Kitchen,Prestige,48238.22
839,Cosco Indoor Model-839,Sports,Indoor,Cosco,17014.73
1747,HomeCentre Decor Model-1747,Home,Decor,HomeCentre,18268.67
828,Boat Accessories Model-828,Electronics,Accessories,Boat,9660.76
1707,Cosco Indoor Model-1707,Sports,Indoor,Cosco,26629.22
1265,Nike Fitness Model-1265,Sports,Fitness,Nike,14780.41
2091,Reebok Fitness Model-2091,Sports,Fitness,Reebok,20559.13
580,Godrej Furniture Model-580,Home,Furniture,Godrej,11839.33
921,Boat Accessories Model-921,Electronics,Accessories,Boat,34565.23
455,Duroflex Decor Model-455,Home,Decor,Duroflex,25579.88
512,Levis Women Model-512,Fashion,Women,Levis,15847.65
2184,Reebok Fitness,Sports,,Reebok,599.62
1331,Logitech Accessories Model-1331,Electronics,Accessories,Logitech,1715.88
882,Godrej Furniture Model-882,Home,Furniture,Godrej,43958.03
1519,Logitech Accessories Model-1519,Electronics,Accessories,Logitech,28484.35
1469,Pigeon Kitchen Model-1469,Home,Kitchen,Pigeon,282.24
343,Hopscotch Kids Model-343,Fashion,Kids,Hopscotch,30890.25
689,Yonex Indoor Model-689,Sports,Indoor,Yonex,24471.61
1042,Dell Laptops Model-1042,Electronics,Laptops,Dell,25860.28
353,HomeCentre Decor Model-353,Home,Decor,HomeCentre,39417.52
1673,Wildcraft Outdoor Model-1673,Sports,Outdoor,Wildcraft,21041.4
2125,Sony Accessories,Electronics,Accessories,,
2311,Asus Laptops,Electronics,,,46489.03
1996,Yonex Indoor Model-1996,Sports,Indoor,Yonex,12625.69
948,Duroflex Decor Model-948,Home,Decor,Duroflex,46014.76
447,Wildcraft Outdoor Model-447,Sports,Outdoor,Wildcraft,28389.72
491,Duroflex Decor Model-491,Home,Decor,Duroflex,42906.85
1715,Nike Fitness Model-1715,Sports,Fitness,Nike,10060.08
582,Hopscotch Kids Model-582,Fashion,Kids,Hopscotch,29545.38
364,Ikea Furniture Model-364,Home,Furniture,Ikea,18054.7
1371,Adidas Men Model-1371,Fashion,Men,Adidas,4075.11
1230,Pigeon Kitchen Model-1230,Home,Kitchen,Pigeon,26190.68
1420,Cosco Indoor Model-1420,Sports,Indoor,Cosco,26178.68
ABC123,12345,Fashion,Men,Puma,10759.28
2293,Wildcraft Outdoor,Sports,,Wildcraft,32701.16
1978,HomeCentre Decor Model-1978,Home,Decor,HomeCentre,4276.34
886,Ikea Furniture Model-886,Home,Furniture,Ikea,26076.91
1110,Yonex Indoor Model-1110,Sports,Indoor,Yonex,7725.81
868,Logitech Accessories Model-868,Electronics,Accessories,Logitech,14561.21
2391,,Home,Decor,HomeCentre,45061.93
1785,Asus Laptops Model-1785,Electronics,Laptops,Asus,849.82
173,Duroflex Decor Model-173,Home,Decor,Duroflex,12199.49
274,Quechua Outdoor Model-274,Sports,Outdoor,Quechua,45999.71
1286,HomeCentre Decor Model-1286,Home,Decor,HomeCentre,22698.93
227,Reebok Fitness Model-227,Sports,Fitness,Reebok,11498.25
169,Godrej Furniture Model-169,Home,Furniture,Godrej,9731.82
975,Yonex Indoor Model-975,Sports,Indoor,Yonex,15059.45
1102,Ikea Furniture Model-1102,Home,Furniture,Ikea,42033.44
1345,Godrej Furniture Model-1345,Home,Furniture,Godrej,24021.28
1085,Nike Men Model-1085,Fashion,Men,Nike,10676.66
1943,Dell Laptops Model-1943,Electronics,Laptops,Dell,5573.64
3849,Prestige Kitchen,Home,@@@,###,21468.73
763,HomeCentre Decor Model-763,Home,Decor,HomeCentre,24396.89
1288,Prestige Kitchen Model-1288,Home,Kitchen,Prestige,42839.85
486,Carter Kids Model-486,Fashion,Kids,Carter,38330.98
2343,Carter Kids,,Kids,Carter,
3068,Cosco Indoor,Sports,Indoor,INVALID_BRAND,FREE
1487,Reebok Fitness Model-1487,Sports,Fitness,Reebok,18175.57
1929,Godrej Furniture Model-1929,Home,Furniture,Godrej,19273.64
427,Nike Men Model-427,Fashion,Men,Nike,32815.17
923,Godrej Furniture Model-923,Home,Furniture,Godrej,11654.78
1314,H&M Women Model-1314,Fashion,Women,H&M,1434.06
ABC123,Apple Smartphones,Electronics,@@@,Apple,13813.74
3674,@@@@,Electronics,Accessories,Boat,FREE
2020,Prestige Kitchen Model-2020,Home,Kitchen,Prestige,48566.37
489,Levis Women Model-489,Fashion,Women,Levis,22418.86
803,Yonex Indoor Model-803,Sports,Indoor,Yonex,24986.06
204,Lenovo Laptops Model-204,Electronics,Laptops,Lenovo,44786.87
2029,Logitech Accessories Model-2029,Electronics,Accessories,Logitech,38331.62
3022,Quechua Outdoor,Sports,INVALID_SUB,Quechua,PRICE
1860,Wildcraft Outdoor Model-1860,Sports,Outdoor,Wildcraft,11527.98
413,Dell Laptops Model-413,Electronics,Laptops,Dell,35867.3
1550,Carter Kids Model-1550,Fashion,Kids,Carter,38163.21
INVALID,12345,Sports,Fitness,Reebok,23342.37
2205,Dell Laptops,,Laptops,,36583.2
470,Carter Kids Model-470,Fashion,Kids,Carter,19066.57
636,Wildcraft Outdoor Model-636,Sports,Outdoor,Wildcraft,8024.63
287,Nike Fitness Model-287,Sports,Fitness,Nike,11552.94
1111,Nike Fitness Model-1111,Sports,Fitness,Nike,4704.35
2326,,Fashion,Men,Puma,
1677,Nike Fitness Model-1677,Sports,Fitness,Nike,49914.2
1377,HP Laptops Model-1377,Electronics,Laptops,HP,26279.85
24,Pigeon Kitchen Model-24,Home,Kitchen,Pigeon,35297.14
2244,,Fashion,Kids,,16587.25
1740,Godrej Furniture Model-1740,Home,Furniture,Godrej,19362.88
22,Ikea Furniture Model-22,Home,Furniture,Ikea,20618.68
531,HomeCentre Decor Model-531,Home,Decor,HomeCentre,6418.3
196,Yonex Indoor Model-196,Sports,Indoor,Yonex,19632.61
1502,Carter Kids Model-1502,Fashion,Kids,Carter,41778.17
1796,Nike Men Model-1796,Fashion,Men,Nike,32657.57
309,Pigeon Kitchen Model-309,Home,Kitchen,Pigeon,34863.53
1632,Asus Laptops,Electronics,@@@,Asus,PRICE
320,HP Laptops Model-320,Electronics,Laptops,HP,146.88
292,Samsung Smartphones Model-292,Electronics,Smartphones,Samsung,32089.36
375,Duroflex Decor Model-375,Home,Decor,Duroflex,19236.13
